Code Adhérent;Code du destinataire;Description destinataire;Nature;Numéro de document;Date d'enregistrement;Référence du document de base;Numéro d'article;Description article/service;Quantité;Remise (%) par ligne;Définition de la TVA;prix Brut;prix Net;prix TTC;N° Série
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031583;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;C3;61,8;50,68;53,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031583;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;1;18;C3;30,9;25,34;26,73;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031580;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;1;18;C3;30,9;25,34;26,73;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031581;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;1;18;C3;30,9;25,34;26,73;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031563;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;C3;61,8;50,68;53,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031563;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;C3;61,8;50,68;53,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031563;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031579;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031580;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031581;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031583;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031583;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031583;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031581;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031581;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031580;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031579;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031563;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031563;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031563;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031579;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031580;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031581;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121368;31.12.2021;21031583;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051392;19AB;AB-DLO EPI COQUILLE;2;100;C3;45;0;0;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051420;AB16;COMFORT NIGHT CANULE COMPACT;2;18;C4;46,4;38,05;45,66;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051392;B;COULEUR;2;18;C3;8;6,56;6,92;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051392;DMB;FILTRE DM BLEU;2;18;C4;82,2;67,4;80,88;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051354;FOTO22;FOTOTEC PINCE DE CRABE;2;18;C3;42,2;34,6;36,51;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051420;FOTO22;FOTOTEC PINCE DE CRABE;2;18;C3;42,2;34,6;36,51;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051393;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;C3;61,8;50,68;53,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051392;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;C3;61,8;50,68;53,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051419;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;1;18;C3;30,9;25,34;26,73;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051418;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;1;18;C3;30,9;25,34;26,73;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051354;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051393;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051418;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051392;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051419;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051420;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051354;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051420;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051393;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051392;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051392;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051418;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051419;SNR2;GRAVURE LOGO;1;18;C3;2;1,64;1,73;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051420;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051420;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051419;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051418;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051392;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051393;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121369;31.12.2021;21051354;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111459;FOTO42;FOTOTEC LIFESTYLE ACTIVE;2;18;C3;61,8;50,68;53,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111425;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;C3;61,8;50,68;53,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21061719;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;C3;61,8;50,68;53,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111425;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111459;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21061719;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111424;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21061719;SCAN;SCAN EMPREINTE (S);2;18;C4;4;3,28;3,94;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111424;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111425;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111459;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111424;VARIO20;VARIOTHERM SQUELETTE;2;18;C3;62,8;51,5;54,33;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21061719;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111459;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111425;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111424;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121370;31.12.2021;21111424;ZB;PERCAGE SUPP;2;18;C3;6;4,92;5,19;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21061655;AB16;COMFORT NIGHT CANULE COMPACT;2;18;C4;46,4;38,05;45,66;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121240;FOTO34;EMBOUT LIFESTYLE EPAUL.;2;18;C3;48,2;39,52;41,7;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121239;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;C3;61,8;50,68;53,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21061655;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;C3;61,8;50,68;53,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121536;FOTO44;EMBOUT LIFESTYLE FUTURE EPAULEMENT COURT;2;18;C3;61,8;50,68;53,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21061655;NL;LAQUE NANOSCREEN;1;18;C3;2;1,64;1,73;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21061655;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121239;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121240;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121536;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121536;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121239;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121240;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121240;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21061655;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21061655;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121240;VARIO20;VARIOTHERM SQUELETTE;2;18;C3;62,8;51,5;54,33;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121240;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121239;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21061655;VERS;ASSURANCE;1;0;C4;1;1;1,2;
11;ACUITIS SCHENGEN;C C. BORDERS 6, SCHENGERWISS L-5439 REMERSCHEN LUXEMBOURG;FA;21121371;31.12.2021;21121536;VERS;ASSURANCE;1;0;C4;1;1;1,2;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031566;AB18;COMFORT NIGHT CANULE;2;18;C4;46,4;38,05;45,66;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031586;B;COULEUR;2;18;C3;8;6,56;6,92;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031586;BIO42;BIOPOR LIFESTYLE ACTIVE CANULE;2;18;C3;84,2;69,04;72,84;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031586;DMW;FILTRE DM BLANC;2;18;C4;82,2;67,4;80,88;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031584;FOTO46;FOTO LIFESTYLE FUTURE CANULE;2;18;C3;61,8;50,68;53,46;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031587;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031586;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031566;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031584;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031587;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031586;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031586;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031584;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031566;SNR2;GRAVURE LOGO;2;18;C3;4;3,28;3,46;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031587;VARIO46;VARIOTHERM LIFESTYLE FUTURE;2;18;C3;81,8;67,08;70,77;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031587;VERS;ASSURANCE;1;0;C4;1;1;1,2;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031566;VERS;ASSURANCE;1;0;C4;1;1;1,2;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031584;VERS;ASSURANCE;1;0;C4;1;1;1,2;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121372;31.12.2021;21031586;VERS;ASSURANCE;1;0;C4;1;1;1,2;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121373;31.12.2021;21051338;B;COULEUR;2;18;C3;8;6,56;6,92;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121373;31.12.2021;21051356;BIO44;BIOPOR CANULE EPAULEMENT;1;18;C3;42,1;34,52;36,42;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121373;31.12.2021;21051355;FOTO42;FOTOTEC LIFESTYLE ACTIVE;2;18;C3;61,8;50,68;53,46;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121373;31.12.2021;21051356;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121373;31.12.2021;21051338;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
13;ACUITIS BETTEMBOURG;SHOPPING CENTER CACTUS 320 ZAE WOLSER A L-3225 BETTEMBOURG LUXEMBOURG;FA;21121373;31.12.2021;21051355;PORT1;PORT + EMBALLAGE-ETRANG;1;0;C4;14,4;14,4;17,28;
