UNIS002;UNI;FA;2140739347;2021-09-23;000070;REPA;0010125;Heure de reparation;21.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-28;000071;AC;0980445;CeruShield Disc;10.000;10000;0550;30.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-28;000072;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS002;UNI;FA;2140739347;2021-09-28;000073;AC;0980445;CeruShield Disc;10.000;10000;0550;30.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-28;000074;PR;0506404R8;Moxi B9-312;2.000;6800;0550;2478.00;1030.85;1087.55;2127X0M7K|2127X0M7J
UNIS002;UNI;FA;2140739347;2021-09-28;000075;ASS;0010554;Ext. Garantie Universelle 24;2.000;0000;2000;29.00;58.00;69.60;
UNIS002;UNI;FA;2140739347;2021-09-28;000076;ECO;001-5012;Ecotaxe;2.000;0000;0550;0.01;0.02;0.02;
UNIS002;UNI;FA;2140739347;2021-09-30;000077;MAT;063622101;DX Insera 7 W 312 Dir;1.000;0000;0000;0.00;0.00;0.00;2128T0T7
UNIS002;UNI;FA;2140739347;2021-09-30;000078;PD;004281821;Corde à extraire (transparent teindre);1.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-30;000079;AC;0980405;Cerustop porte-filtre personalisé;1.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-30;000080;AC;0980387;Bague Cérustop;1.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-30;000081;AC;0980388;C-Stop RecTube;1.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-30;000082;MAT;053005826;Kit WH42 312 L PM MM P;1.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-30;000083;REPA;0010125;Heure de reparation;32.100;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-30;000084;MAT;063622101;DX Insera 7 W 312 Dir;1.000;0000;0000;0.00;0.00;0.00;2128T0T8
UNIS002;UNI;FA;2140739347;2021-09-30;000085;PD;004281821;Corde à extraire (transparent teindre);1.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-30;000086;AC;0980405;Cerustop porte-filtre personalisé;1.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-30;000087;AC;0980387;Bague Cérustop;1.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-30;000088;AC;0980388;C-Stop RecTube;1.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-30;000089;MAT;053006226;Kit WH42 312 R PM MM P;1.000;0000;0000;0.00;0.00;0.00;
UNIS002;UNI;FA;2140739347;2021-09-30;000090;REPA;0010125;Heure de reparation;31.700;0000;0000;0.00;0.00;0.00;
AF0005;UNI;FA;2140739348;2021-09-03;000001;AC;0980282;Cerustop emballé;1600.000;10000;0000;464.00;0.00;0.00;
AF0005;UNI;FA;2140739348;2021-09-03;000002;PT;001-0435;Frais de port;1.000;0000;0000;9.50;9.50;9.50;
AF0005;UNI;FA;2140739348;2021-09-20;000003;MAT;0540106;Standard xReceiver 2xS L;2.000;10000;0000;57.00;0.00;0.00;
AF0005;UNI;FA;2140739348;2021-09-20;000004;PT;001-0435;Frais de port;1.000;0000;0000;9.50;9.50;9.50;
AF0005;UNI;FA;2140739348;2021-09-20;000005;MAT;0540107;Standard xReceiver 2xS R;2.000;10000;0000;57.00;0.00;0.00;
AF0554;UNI;FA;2140739349;2021-09-06;000001;AC;0980282;Cerustop emballé;800.000;10000;0550;232.00;0.00;0.00;
AF0554;UNI;FA;2140739349;2021-09-06;000002;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
AF0531;UNI;FA;2140739350;2021-09-06;000001;PR;0506046P6;D Moxi Jump R 7;1.000;0000;0000;0.00;0.00;0.00;1941N186L
AF0531;UNI;FA;2140739350;2021-09-06;000002;AC;0540802;Ecouteur 4.0 M - 0R;1.000;0000;0000;0.00;0.00;0.00;
AF0531;UNI;FA;2140739350;2021-09-06;000003;PD;04504122;SEM 04 WH42 RIC R;1.000;0000;0000;0.00;0.00;0.00;
AF0531;UNI;FA;2140739350;2021-09-06;000004;REPA;0010125;Heure de reparation;21.000;0000;0000;0.00;0.00;0.00;
UNIS003;UNI;FA;2140739351;2021-09-06;000001;PR;0506410P8;Moxi B9-R;4.000;6500;0550;5356.00;2356.64;2486.26;2130N0WLD|2130N0WLC|2130N0WLA|2130N0WL9
UNIS003;UNI;FA;2140739351;2021-09-06;000002;ECO;001-5012;Ecotaxe;4.000;0000;0550;0.01;0.04;0.04;
UNIS003;UNI;FA;2140739351;2021-09-06;000003;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS003;UNI;FA;2140739351;2021-09-08;000004;PR;0506410P7;Moxi B9-R;2.000;6500;0550;2678.00;1178.32;1243.13;2132N0U28|2132N0U27
UNIS003;UNI;FA;2140739351;2021-09-08;000005;ECO;001-5012;Ecotaxe;2.000;0000;0550;0.01;0.02;0.02;
UNIS003;UNI;FA;2140739351;2021-09-08;000006;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS003;UNI;FA;2140739351;2021-09-10;000007;MAT;0506409P2;Moxi B7-R;2.000;6300;0550;2358.00;1096.47;1156.78;2133X0CVF|2133X0CVE
UNIS003;UNI;FA;2140739351;2021-09-10;000008;ECO;001-5012;Ecotaxe;2.000;0000;0550;0.01;0.02;0.02;
UNIS003;UNI;FA;2140739351;2021-09-10;000009;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS003;UNI;FA;2140739351;2021-09-10;000010;AC;0540806;Ecouteur 4.0 M - 2R;1.000;10000;0550;30.00;0.00;0.00;
UNIS003;UNI;FA;2140739351;2021-09-16;000011;MAT;0506404P2;Moxi B9-312;2.000;6500;0550;2478.00;1090.32;1150.29;2129X0JC8|2125X18VA
UNIS003;UNI;FA;2140739351;2021-09-16;000012;ECO;001-5012;Ecotaxe;2.000;0000;0550;0.01;0.02;0.02;
UNIS003;UNI;FA;2140739351;2021-09-16;000013;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS003;UNI;FA;2140739351;2021-09-22;000014;PR;0506409P6;Moxi B7-R;2.000;6300;0550;2358.00;1096.47;1156.77;2122N15GY|2114N1JCY
UNIS003;UNI;FA;2140739351;2021-09-22;000015;ECO;001-5012;Ecotaxe;2.000;0000;0550;0.01;0.02;0.02;
UNIS003;UNI;FA;2140739351;2021-09-22;000016;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS003;UNI;FA;2140739351;2021-09-22;000017;AC;075584612;Unitron Charger Moxi R incl. EU EPS;1.000;3000;0550;149.00;104.30;110.04;2031Y5W64
UNIS003;UNI;FA;2140739351;2021-09-22;000018;MAT;0506403P8;Moxi B7-312;2.000;6300;0550;2158.00;1003.47;1058.66;2132X23LR|2128X1E28
UNIS003;UNI;FA;2140739351;2021-09-22;000019;ECO;001-5012;Ecotaxe;2.000;0000;0550;0.01;0.02;0.02;
UNIS003;UNI;FA;2140739351;2021-09-23;000020;PIL;0715009;Unitron Power Pack;1.000;10000;0550;70.00;0.00;0.00;2121Y61A7
UNIS003;UNI;FA;2140739351;2021-09-23;000021;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
UNIS003;UNI;FA;2140739351;2021-09-23;000022;AC;0540803;Ecouteur 4.0 M - 1L;1.000;10000;0550;30.00;0.00;0.00;
UNIS003;UNI;FA;2140739351;2021-09-23;000023;AC;0540803;Ecouteur 4.0 M - 1L;1.000;10000;0550;30.00;0.00;0.00;
UNIS003;UNI;FA;2140739351;2021-09-27;000024;PR;050577101;T Moxi Fit 600;2.000;9000;0550;1318.00;369.04;389.34;2122X0V7F|2122X0V78
